specfile,id,OBJECT,cgm_name,gal_ra,gal_dec,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment
J124155.99+572026.7.fits,J124155.99+572026.7._09,J1241+5721,J1241+5721_159_44,190.4832916,57.34075165,0.1472093,9.70E-16,5.01E-17,0,4.66E-16,1.73E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124158.37+572125.3.fits,J124158.37+572125.3._09,J1241+5721,J1241+5721_63_39,190.4932098,57.35704041,0.1464991,-99,-99,-99,-99,-99,2,1.24E-16,4.42E-18,1,-99,-99,2,1.77E-16,1.47E-18,2,1.23E-16,1.34E-18,1,8.32E-17,4.10E-18,1,
J124159.18+572246.1.fits,J124159.18+572246.1._10,J1241+5721,J1241+5721_23_107,190.4965668,57.37947845,0.3144671,-99,-99,-99,2.14E-17,1.08E-18,1,3.05E-17,1.20E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124159.19+572346.8.fits,J124159.19+572346.8._09,J1241+5721,J1241+5721_15_165,190.4966125,57.39633942,0.47891,2.75E-17,2.11E-18,1,1.40E-17,5.36E-19,1,9.45E-18,8.22E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124202.73+572250.4.fits,J124202.73+572250.4._10,J1241+5721,J1241+5721_34_125,190.5113831,57.38068008,0.25085,1.55E-16,9.23E-18,1,9.40E-17,1.59E-18,1,4.66E-17,1.49E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124203.59+572203.3.fits,J124203.59+572203.3._10,J1241+5721,J1241+5721_54_95,190.5149536,57.36759186,0.4727849,4.87E-17,2.01E-18,1,1.88E-17,5.00E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124203.62+572050.0.fits,J124203.62+572050.0._10,J1241+5721,J1241+5721_103_80,190.5150909,57.34720993,0.3607424,1.00E-16,7.66E-18,0,5.85E-17,1.08E-18,1,3.66E-17,9.45E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124204.80+572050.4.fits,J124204.80+572050.4._10,J1241+5721,J1241+5721_101_89,190.519989,57.34733963,0.3609549,8.64E-17,3.72E-18,1,3.21E-17,6.18E-19,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124205.27+572242.6.fits,J124205.27+572242.6._10,J1241+5721,J1241+5721_44_132,190.5219574,57.37850952,0.470845,1.05E-16,2.88E-18,1,3.49E-17,7.29E-19,1,5.76E-17,1.09E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124205.67+572347.3.fits,J124205.67+572347.3._09,J1241+5721,J1241+5721_30_186,190.5236359,57.39646912,0.3239134,8.92E-17,6.21E-18,0,2.46E-17,1.12E-18,1,6.83E-17,1.13E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124205.76+572036.7.fits,J124205.76+572036.7._09,J1241+5721,J1241+5721_108_100,190.5240021,57.34352112,0.4783804,-99,-99,-99,-99,-99,-99,3.70E-17,1.82E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J134243.23-005301.5.fits,J134243.23-005301.5._11,J1342-0053,J1342-0053_289_133,205.6801147,-0.883759975,0.2185515,-99,-99,-99,7.28E-17,4.11E-18,1,2.88E-17,2.45E-18,0,2.50E-16,1.80E-18,1,8.53E-17,1.65E-18,1,5.07E-17,1.05E-18,1,3.25E-17,1.05E-18,1,
J134247.48-005238.4.fits,J134247.48-005238.4._11,J1342-0053,J1342-0053_317_91,205.6978455,-0.877330005,0.3102577,7.83E-17,4.93E-18,1,2.03E-17,1.13E-18,1,3.80E-17,1.25E-18,1,3.88E-17,8.88E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J134249.94-005328.8.fits,J134249.94-005328.8._11,J1342-0053,J1342-0053_303_30,205.7080688,-0.89131999,0.0711411,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,2,-99,-99,2,2.34E-16,2.83E-18,1,1.32E-16,2.64E-18,1,
J134251.81-005353.9.fits,J134251.81-005353.9._11,J1342-0053,J1342-0053_161_9,205.7158661,-0.898299992,0.2271506,-99,-99,-99,2.20E-16,3.56E-18,1,-99,-99,-99,-99,-99,2,-99,-99,2,8.90E-17,1.47E-18,1,5.39E-17,1.38E-18,0,
J134252.27-005204.0.fits,J134252.27-005204.0._11,J1342-0053,J1342-0053_6_102,205.717804,-0.86778003,0.78705,1.70E-16,1.53E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J134256.28-005307.0.fits,J134256.28-005307.0._11,J1342-0053,J1342-0053_61_80,205.7344818,-0.885280013,0.1781654,-99,-99,-99,1.60E-17,1.85E-18,0,-99,-99,-99,3.72E-17,1.34E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J134257.98-005045.6.fits,J134257.98-005045.6._12,J1342-0053,J1342-0053_28_204,205.7415924,-0.846010029,0.22685,-99,-99,-99,-99,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"TON of star-formation, lines here just off the spectra or cored-out"
J134259.44-005328.3.fits,J134259.44-005328.3._12,J1342-0053,J1342-0053_82_119,205.7476654,-0.891189992,0.11492,-99,-99,-99,5.54E-17,1.68E-18,1,-99,-99,-99,1.66E-16,1.51E-18,1,1.43E-17,1.37E-18,1,-99,-99,-99,-99,-99,-99,
J141856.52+420552.5.fits,J141856.52+420552.5._07,J1419+4207,J1419+4207_233_190,214.7354889,42.09791946,0.439964,6.73E-17,4.37E-18,1,3.50E-17,1.07E-18,1,8.63E-17,9.89E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141857.73+420711.0.fits,J141857.73+420711.0._06,J1419+4207,J1419+4207_255_143,214.7405548,42.11970901,0.8047984,1.17E-17,1.56E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141858.42+421000.8.fits,J141858.42+421000.8._05,J1419+4207,J1419+4207_316_187,214.7434082,42.16688156,0.2650638,1.17E-16,1.86E-17,1,2.03E-16,5.09E-18,1,2.38E-17,3.74E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141859.13+420942.3.fits,J141859.13+420942.3._06,J1419+4207,J1419+4207_313_169,214.7463989,42.16175079,0.6963077,3.37E-17,1.78E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141859.73+420919.8.fits,J141859.73+420919.8._06,J1419+4207,J1419+4207_309_149,214.7488708,42.1554985,0.2099359,3.82E-18,1.78E-17,1,8.54E-17,4.51E-18,1,1.36E-16,2.97E-18,1,2.03E-16,1.95E-18,1,2.44E-17,1.70E-18,1,3.97E-17,1.27E-18,1,2.86E-17,1.30E-18,1,
J141859.98+420618.5.fits,J141859.98+420618.5._06,J1419+4207,J1419+4207_232_144,214.7499237,42.10514069,0.5212967,5.15E-18,3.65E-18,1,1.70E-17,1.64E-18,1,1.28E-17,1.00E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Super nubs -- Double check
J141900.08+420528.0.fits,J141900.08+420528.0._06,J1419+4207,J1419+4207_219_179,214.7503357,42.09111023,0.75495,8.45E-17,2.62E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141900.43+420754.3.fits,J141900.43+420754.3._07,J1419+4207,J1419+4207_274_109,214.7517853,42.1317482,0.6086613,5.06E-17,2.91E-18,1,3.06E-17,1.71E-18,1,3.83E-17,1.18E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141900.53+420732.5.fits,J141900.53+420732.5._05,J1419+4207,J1419+4207_262_109,214.7522125,42.12569046,0.6600648,7.84E-17,3.10E-18,1,3.99E-17,1.05E-18,1,2.06E-16,2.27E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141900.81+420511.1.fits,J141900.81+420511.1._06,J1419+4207,J1419+4207_214_188,214.7533569,42.08641052,0.54377,-99,-99,-99,2.92E-17,1.14E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141900.95+420600.4.fits,J141900.95+420600.4._06,J1419+4207,J1419+4207_224_148,214.7539825,42.10010147,0.1776046,-99,-99,-99,5.05E-17,2.43E-18,1,9.04E-17,3.73E-18,1,9.88E-17,1.39E-18,1,6.87E-18,1.32E-18,1,1.89E-17,1.50E-18,1,1.19E-17,1.16E-18,1,
J141901.21+421010.1.fits,J141901.21+421010.1._05,J1419+4207,J1419+4207_325_175,214.7550354,42.1694603,0.4276213,-99,-99,-99,2.45E-17,1.33E-18,1,1.65E-17,9.84E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141901.24+420735.7.fits,J141901.24+420735.7._06,J1419+4207,J1419+4207_264_100,214.7551575,42.12657166,0.7169128,1.72E-16,3.21E-18,1,8.18E-17,5.50E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141901.70+420704.0.fits,J141901.70+420704.0._05,J1419+4207,J1419+4207_246_104,214.7570801,42.11779022,0.534315,1.48E-17,2.95E-18,1,7.00E-18,1.13E-18,1,1.00E-17,8.83E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141901.83+420814.3.fits,J141901.83+420814.3._07,J1419+4207,J1419+4207_286_97,214.7576447,42.13731003,0.4916184,3.26E-17,4.16E-18,1,5.55E-18,1.92E-18,1,1.71E-17,1.42E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Double check OII and Hb
J141902.09+420611.8.fits,J141902.09+420611.8._05,J1419+4207,J1419+4207_224_131,214.7587128,42.10327911,0.8046728,5.33E-17,1.27E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141902.15+420804.7.fits,J141902.15+420804.7._05,J1419+4207,J1419+4207_281_91,214.7589569,42.13463974,0.580005,1.18E-16,4.65E-18,1,3.70E-17,9.93E-19,1,9.15E-17,2.27E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141902.77+420821.0.fits,J141902.77+420821.0._05,J1419+4207,J1419+4207_292_89,214.7615509,42.13916016,0.8042561,1.07E-16,1.35E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141903.03+421011.6.fits,J141903.03+421011.6._07,J1419+4207,J1419+4207_331_165,214.7626495,42.16987991,0.5242339,5.10E-17,3.08E-18,1,2.43E-17,9.52E-19,1,1.61E-17,1.13E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141903.54+420924.0.fits,J141903.54+420924.0._05,J1419+4207,J1419+4207_323_122,214.76474,42.15666962,0.52493,3.24E-17,3.24E-18,1,2.07E-17,1.03E-18,1,1.95E-17,9.06E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141904.08+420618.8.fits,J141904.08+420618.8._05,J1419+4207,J1419+4207_218_111,214.7670135,42.10522842,0.4511817,1.01E-17,3.44E-18,1,1.29E-17,1.23E-18,1,1.22E-17,1.82E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Low quality emission/ Super nubs
J141904.35+420931.2.fits,J141904.35+420931.2._06,J1419+4207,J1419+4207_328_123,214.7681427,42.15866852,0.5221383,5.35E-17,3.20E-18,1,1.84E-17,1.46E-18,1,1.65E-17,9.55E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141904.48+420859.5.fits,J141904.48+420859.5._04,J1419+4207,J1419+4207_319_96,214.7686768,42.14984894,0.7586445,7.04E-17,2.17E-18,1,3.55E-17,1.50E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141905.03+420604.7.fits,J141905.03+420604.7._05,J1419+4207,J1419+4207_209_117,214.7709503,42.10131073,0.5220133,3.92E-17,3.91E-18,1,2.02E-17,1.29E-18,1,2.17E-17,1.06E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J141906.38+420832.2.fits,J141906.38+420832.2._04,J1419+4207,J1419+4207_317_62,214.7765961,42.14228058,0.5247722,5.62E-17,5.03E-18,1,6.46E-17,2.07E-18,1,-99,-99,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141906.83+420750.1.fits,J141906.83+420750.1._04,J1419+4207,J1419+4207_275_38,214.7784424,42.1305809,0.3378633,-99,-99,0,-99,-99,0,-99,-99,0,6.82E-17,3.83E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,
J141906.88+420909.4.fits,J141906.88+420909.4._04,J1419+4207,J1419+4207_336_90,214.7786713,42.15261078,0.4505423,1.25E-16,5.17E-18,1,4.84E-17,1.40E-18,1,4.28E-17,1.85E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141907.11+420909.3.fits,J141907.11+420909.3._06,J1419+4207,J1419+4207_337_89,214.7796173,42.15258026,0.7418882,5.17E-17,1.47E-18,1,1.47E-17,9.93E-19,1,1.92E-17,6.69E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141907.49+420847.7.fits,J141907.49+420847.7._05,J1419+4207,J1419+4207_334_68,214.7812195,42.14657974,0.8106781,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,no real feature
J141907.53+420722.6.fits,J141907.53+420722.6._07,J1419+4207,J1419+4207_231_38,214.7813873,42.12294006,0.7035031,2.32E-17,4.18E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141907.56+420724.0.fits,J141907.56+420724.0._06,J1419+4207,J1419+4207_232_37,214.7814941,42.12332916,0.1017329,-99,-99,0,-99,-99,0,1.69E-17,3.94E-18,1,2.53E-17,2.44E-18,1,-99,-99,0,1.60E-17,1.41E-18,1,8.22E-18,9.12E-19,1,
J141907.68+421011.6.fits,J141907.68+421011.6._06,J1419+4207,J1419+4207_349_147,214.7819977,42.16989136,0.5252891,1.26E-16,4.02E-18,1,4.63E-17,9.71E-19,1,8.65E-17,1.25E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141908.07+420741.0.fits,J141908.07+420741.0._06,J1419+4207,J1419+4207_256_24,214.7836151,42.12805939,0.5799362,1.42E-16,4.25E-18,1,4.92E-17,9.74E-19,1,7.27E-17,1.90E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141908.21+420625.1.fits,J141908.21+420625.1._05,J1419+4207,J1419+4207_195_85,214.7842102,42.1069603,0.3995389,6.60E-17,6.67E-18,1,2.55E-17,1.09E-18,1,5.14E-17,1.32E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141908.73+420522.6.fits,J141908.73+420522.6._06,J1419+4207,J1419+4207_186_145,214.7863922,42.08961105,0.17973,-99,-99,0,1.11E-16,9.21E-18,1,-99,-99,0,-99,-99,0,2.31E-16,4.07E-18,1,9.67E-17,3.47E-18,1,6.40E-17,2.66E-18,1,Halpha: Cored out
J141908.90+420637.7.fits,J141908.90+420637.7._06,J1419+4207,J1419+4207_192_71,214.7870636,42.11048126,0.4241757,6.90E-17,7.52E-18,1,3.07E-17,1.35E-18,1,4.66E-17,1.29E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141908.95+420648.2.fits,J141908.95+420648.2._04,J1419+4207,J1419+4207_193_60,214.7873077,42.11339188,0.5217304,6.83E-17,7.81E-18,1,8.29E-17,2.59E-18,1,,,,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,OIII is tricky. right on 7600. temporarily left blank.
J141909.37+420759.4.fits,J141909.37+420759.4._05,J1419+4207,J1419+4207_323_16,214.789032,42.13317108,0.8453198,7.29E-17,1.61E-18,1,3.70E-17,1.40E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,Hbeta was tricky.
J141909.62+420641.4.fits,J141909.62+420641.4._07,J1419+4207,J1419+4207_186_66,214.7901001,42.11151123,0.3994674,3.44E-17,4.45E-18,1,2.39E-17,1.25E-18,0,1.63E-17,1.41E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,hbeta is only barely there. 
J141909.64+420718.5.fits,J141909.64+420718.5._04,J1419+4207,J1419+4207_192_29,214.7901764,42.12179947,1.3334,8.16E-17,1.36E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,Not relevant for CGM analysis. Really high z. Had to reevaluate spectrum z. See slack.
J141909.67+420616.1.fits,J141909.67+420616.1._04,J1419+4207,J1419+4207_184_91,214.7902985,42.10448074,0.7910078,3.81E-17,1.74E-18,1,1.21E-17,7.47E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141909.71+420924.1.fits,J141909.71+420924.1._04,J1419+4207,J1419+4207_357_97,214.7904663,42.15670013,0.5232851,2.95E-16,5.58E-18,1,1.16E-16,2.30E-18,1,1.30E-16,1.96E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141910.01+420803.3.fits,J141910.01+420803.3._04,J1419+4207,J1419+4207_353_17,214.7917023,42.13425064,0.8445484,1.02E-16,1.54E-18,1,3.58E-17,9.29E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,"Odd hbeta. I'm not sure its superpositioned on an absorption feature, so the flux may be a bit overestimated."
J141910.15+420645.0.fits,J141910.15+420645.0._05,J1419+4207,J1419+4207_181_62,214.7922974,42.11249924,0.5225721,5.68E-17,3.46E-18,1,1.19E-17,1.31E-18,0,1.88E-17,1.29E-18,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,"other than 02,all are nubbos "
J141910.87+420859.5.fits,J141910.87+420859.5._07,J1419+4207,J1419+4207_6_73,214.7953033,42.14987183,0.7294137,3.62E-17,1.96E-18,1,1.38E-17,1.75E-18,0,1.60E-17,1.64E-18,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,same as above
J141910.91+420727.2.fits,J141910.91+420727.2._04,J1419+4207,J1419+4207_158_21,214.7954559,42.1242218,0.454321,3.37E-17,4.80E-18,1,2.36E-17,1.33E-18,0,2.01E-17,2.02E-18,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,same as above
J141910.93+420755.8.fits,J141910.93+420755.8._04,J1419+4207,J1419+4207_42_12,214.7955627,42.13217926,0.2887,-99,-99,0,-99,-99,0,1.01E-17,1.89E-18,1,2.73E-17,1.77E-18,1,1.87E-17,9.64E-19,1,2.32E-17,2.13E-18,1,1.02E-17,1.38E-18,1,SII a and b are both questionable. Good lqs but bad relative fits. Double check!
J141910.99+420935.9.fits,J141910.99+420935.9._05,J1419+4207,J1419+4207_5_109,214.7957916,42.15996933,0.3408095,6.72E-17,1.46E-17,1,7.11E-17,2.91E-18,1,-99,-99,0,2.05E-16,2.21E-18,1,1.04E-16,3.65E-18,1,2.54E-17,1.95E-18,1,1.74E-17,1.26E-18,1,"Spectrum features appear strong but rather non uniform. Esp Halpha, NII"
J141911.40+420748.0.fits,J141911.40+420748.0._05,J1419+4207,J1419+4207_85_13,214.7974854,42.13000107,0.4274773,7.16E-17,3.85E-18,1,2.51E-17,2.03E-18,1,3.41E-17,1.22E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141911.67+420605.8.fits,J141911.67+420605.8._07,J1419+4207,J1419+4207_171_102,214.7986145,42.10160065,0.8407297,7.30E-17,2.62E-18,1,1.29E-17,1.93E-18,1,3.29E-17,1.52E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141911.74+420556.5.fits,J141911.74+420556.5._04,J1419+4207,J1419+4207_171_112,214.7989044,42.0990181,0.2469482,,,,,,,,,,,,,,,,,,,,,,!! I find it hard to believe this redshift but this is a really tough one. leaving it blank till group discussion
J141912.07+420936.6.fits,J141912.07+420936.6._04,J1419+4207,J1419+4207_11_112,214.8003082,42.16016006,0.4252125,2.03E-17,4.09E-18,1,9.58E-18,1.10E-18,1,1.36E-17,1.05E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,"Halpha and NII are right on the noise and at the end of the spectrum, so didnt include them. "
J141912.19+420610.5.fits,J141912.19+420610.5._04,J1419+4207,J1419+4207_167_99,214.8007965,42.10290909,0.5908904,3.03E-17,2.29E-18,1,2.65E-17,1.14E-18,1,2.17E-17,1.25E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141913.94+420523.8.fits,J141913.94+420523.8._04,J1419+4207,J1419+4207_164_149,214.8080597,42.08995056,0.3528077,-99,-99,0,-99,-99,0,-99,-99,0,8.50E-17,2.79E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,Halpha--no other lines. Double check
J141914.51+420633.4.fits,J141914.51+420633.4._04,J1419+4207,J1419+4207_147_88,214.8104553,42.10927963,0.53446,-99,-99,0,2.56E-17,1.17E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,Only Hbeta-not great. Mostly absorption
J141914.51+420643.3.fits,J141914.51+420643.3._06,J1419+4207,J1419+4207_143_80,214.8104706,42.11203003,0.4254513,9.28E-17,7.80E-18,1,3.67E-17,1.64E-18,1,-99,-99,0,4.37E-17,9.32E-19,1,1.07E-17,1.32E-18,1,-99,-99,0,-99,-99,0,
J141914.72+420838.0.fits,J141914.72+420838.0._04,J1419+4207,J1419+4207_45_72,214.8113556,42.14389038,0.3153873,-99,-99,0,4.11E-17,1.60E-18,1,1.25E-16,2.48E-18,1,5.92E-17,1.89E-18,1,-99,-99,0,5.73E-18,1.14E-18,1,3.63E-01,6.57E-19,1,
J141917.74+420709.7.fits,J141917.74+420709.7._04,J1419+4207,J1419+4207_114_92,214.8239136,42.11935043,0.04005,-99,-99,0,-99,-99,0,-99,-99,0,5.95E-16,3.83E-18,1,2.42E-17,1.75E-18,1,7.09E-17,1.63E-18,1,4.00E-17,1.32E-18,1,Great sulphur lines
J141918.66+420638.6.fits,J141918.66+420638.6._05,J1419+4207,J1419+4207_126_116,214.8277435,42.11072922,0.4866932,-99,-99,0,1.71E-17,8.27E-19,1,1.21E-17,8.76E-19,1,2.74E-17,7.59E-19,1,9.92E-18,1.46E-18,1,-99,-99,0,-99,-99,0,
J141919.34+421015.7.fits,J141919.34+421015.7._05,J1419+4207,J1419+4207_34_180,214.8305817,42.17103958,0.17994,-99,-99,0,-99,-99,0,-99,-99,0,4.04E-17,5.50E-18,1,7.21E-17,4.84E-18,1,4.84E-18,2.57E-18,1,2.15E-17,2.86E-18,1,
J141919.95+420710.5.fits,J141919.95+420710.5._05,J1419+4207,J1419+4207_109_114,214.8331451,42.11959076,0.3491405,-99,-99,0,1.59E-17,1.69E-18,1,3.37E-17,1.21E-18,1,2.57E-17,7.66E-19,1,-99,-99,0,8.20E-18,6.51E-19,1,5.69E-18,4.96E-19,1,
J141920.64+420527.7.fits,J141920.64+420527.7._07,J1419+4207,J1419+4207_140_181,214.8359985,42.09103012,0.42939,-99,-99,0,3.04E-17,1.64E-18,1,1.31E-17,1.17E-18,1,9.60E-17,3.93E-18,1,2.45E-17,1.39E-18,1,1.02E-17,1.01E-18,1,9.67E-18,1.12E-18,1,
J141921.88+420632.4.fits,J141921.88+420632.4._06,J1419+4207,J1419+4207_120_150,214.841156,42.10900116,0.4212533,-99,-99,0,1.87E-17,1.20E-18,1,2.86E-17,8.60E-19,1,2.27E-17,1.30E-18,1,1.34E-17,1.09E-18,1,2.77E-18,1.21E-18,1,-99,-99,0,
J141922.53+420529.0.fits,J141922.53+420529.0._05,J1419+4207,J1419+4207_135_194,214.8438568,42.0913887,0.5794417,-99,-99,0,4.19E-17,2.20E-18,1,2.83E-17,3.05E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J141924.20+420810.4.fits,J141924.20+420810.4._06,J1419+4207,J1419+4207_81_157,214.8508453,42.13621902,0.04037,-99,-99,0,-99,-99,0,-99,-99,0,7.57E-17,1.87E-18,1,-99,-99,0,5.58E-18,9.47E-19,1,3.94E-18,9.92E-01,1,check simbad
J141924.21+420541.8.fits,J141924.21+420541.8._04,J1419+4207,J1419+4207_129_200,214.8508606,42.09495163,0.24489,-99,-99,0,-99,-99,0,8.65E-18,1.45E-18,1,1.04E-17,5.60E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,
J141924.44+420846.7.fits,J141924.44+420846.7._06,J1419+4207,J1419+4207_69_169,214.8518372,42.14630127,0.6611694,5.73E-17,2.54E-18,1,1.42E-17,7.99E-19,1,5.05E-18,7.13E-19,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143704.91+504559.3.fits,J143704.91+504559.3._08,J1437+5045,J1437+5045_271_201,219.2704468,50.76647949,0.1281,-99,-99,0,-99,-99,0,3.96E-17,4.26E-18,1,5.90E-17,1.41E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,
J143707.19+504529.2.fits,J143707.19+504529.2._09,J1437+5045,J1437+5045_262_182,219.2799377,50.75812149,0.0872482,-99,-99,0,1.25E-16,9.39E-18,0,1.51E-16,5.49E-18,1,2.83E-16,2.25E-18,1,-99,-99,0,2.20E-17,1.40E-18,1,1.75E-17,2.08E-18,1,
J143708.95+504621.9.fits,J143708.95+504621.9._10,J1437+5045,J1437+5045_279_165,219.2872925,50.77275848,0.7406613,3.81E-17,1.73E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,!!only 1 real feature. are we sure its O2?
J143710.94+504552.7.fits,J143710.94+504552.7._08,J1437+5045,J1437+5045_269_144,219.2955627,50.76464844,0.3115634,9.69E-17,1.25E-17,1,1.21E-16,4.10E-18,1,2.67E-17,2.01E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143713.51+504522.9.fits,J143713.51+504522.9._10,J1437+5045,J1437+5045_255_124,219.3062744,50.75637054,0.7363499,6.38E-17,2.54E-18,1,3.45E-17,1.60E-18,1,2.57E-17,1.36E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143713.72+504616.3.fits,J143713.72+504616.3._08,J1437+5045,J1437+5045_280_120,219.3071442,50.77119064,0.3027,-99,-99,0,-99,-99,0,1.54E-17,2.38E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143716.47+504902.6.fits,J143716.47+504902.6._10,J1437+5045,J1437+5045_334_208,219.3186188,50.81739044,0.46052,2.06E-17,2.07E-18,0,1.11E-17,5.61E-19,1,2.80E-17,1.42E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
